sample_1,sample_2,distance,pair_id,original_sample_id_1,habitat_1,coast_1,site_1,latitude_1,longitude_1,original_sample_id_2,habitat_2,coast_2,site_2,latitude_2,longitude_2,same_habitat,same_coast,same_site,pair_category,contrast_group
S3,S69,0.4309722272175433,S3__S69,3,Mangrove,West,Man_Kukup,1.32334,103.417405,69,Seagrass,West,SeG_Tanjung_Rhu,6.461208,99.823448,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S3,S70,0.4581933722795412,S3__S70,3,Mangrove,West,Man_Kukup,1.32334,103.417405,70,Seagrass,West,SeG_Tanjung_Rhu,6.461547,99.819962,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S3,S81,0.47678131852440064,S3__S81,3,Mangrove,West,Man_Kukup,1.32334,103.417405,81,Mangrove,East,Man_Merang,5.527989,102.944516,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S3,S82,0.4374443510820709,S3__S82,3,Mangrove,West,Man_Kukup,1.32334,103.417405,82,Mangrove,East,Man_Merang,5.526065,102.943286,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S3,S83,0.4422812300473559,S3__S83,3,Mangrove,West,Man_Kukup,1.32334,103.417405,83,Mangrove,East,Man_Merang,5.526248,102.941049,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S3,S84,0.4752139280889948,S3__S84,3,Mangrove,West,Man_Kukup,1.32334,103.417405,84,Mangrove,East,Man_Merang,5.528314,102.940522,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S3,S85,0.4802273275666771,S3__S85,3,Mangrove,West,Man_Kukup,1.32334,103.417405,85,Mangrove,East,Man_Merang,5.528731,102.938759,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S3,S91,0.2979756001272758,S3__S91,3,Mangrove,West,Man_Kukup,1.32334,103.417405,91,Seagrass,West,SeG_Pulau_Kezambo,5.363009,100.324704,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S3,S92,0.33207104254886055,S3__S92,3,Mangrove,West,Man_Kukup,1.32334,103.417405,92,Seagrass,West,SeG_Pulau_Kezambo,5.364814,100.324618,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S3,S93,0.3738593857481369,S3__S93,3,Mangrove,West,Man_Kukup,1.32334,103.417405,93,Seagrass,West,SeG_Pulau_Kezambo,5.365017,100.326968,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S3,S94,0.5052365231811919,S3__S94,3,Mangrove,West,Man_Kukup,1.32334,103.417405,94,Seagrass,West,SeG_Pulau_Kezambo,5.36303,100.327461,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S3,S95,0.34613188081220875,S3__S95,3,Mangrove,West,Man_Kukup,1.32334,103.417405,95,Seagrass,West,SeG_Pulau_Kezambo,5.361535,100.325841,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S3,S101,0.6638595076679565,S101__S3,3,Mangrove,West,Man_Kukup,1.32334,103.417405,101,Coral,West,Cor_Pulau_Pangkor,4.190014,100.572274,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S3,S102,0.6946686575232659,S102__S3,3,Mangrove,West,Man_Kukup,1.32334,103.417405,102,Coral,West,Cor_Pulau_Pangkor,4.187189,100.543949,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S3,S103,0.6899348526040223,S103__S3,3,Mangrove,West,Man_Kukup,1.32334,103.417405,103,Coral,West,Cor_Pulau_Pangkor,4.192025,100.537855,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S3,S104,0.6821274584882491,S104__S3,3,Mangrove,West,Man_Kukup,1.32334,103.417405,104,Coral,West,Cor_Pulau_Pangkor,4.203476,100.545476,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S3,S105,0.6526166159970556,S105__S3,3,Mangrove,West,Man_Kukup,1.32334,103.417405,105,Coral,West,Cor_Pulau_Pangkor,4.194839,100.559803,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S16,0.33993668989571735,S16__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,16,Coral,West,Cor_ PB_PP,2.416537,101.886223,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S17,0.36803298141582824,S17__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,17,Coral,West,Cor_ PB_PP,2.415967,101.889648,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S18,0.34682777547847743,S18__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,18,Coral,West,Cor_ PB_PP,2.414291,101.892398,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S19,0.3669014753998205,S19__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S20,0.3797753683189142,S20__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S21,0.7874723182554182,S21__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S22,0.48259868202770306,S22__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S23,0.5100223825171094,S23__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,23,Mangrove,East,Man_Pulau_Tinggi,2.290686,104.110262,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S24,0.5279195877310057,S24__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,24,Mangrove,East,Man_Pulau_Tinggi,2.290271,104.108844,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S25,0.48193964966346525,S25__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,25,Mangrove,East,Man_Pulau_Tinggi,2.289627,104.110053,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S36,0.810910869261641,S36__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,36,Mangrove,East,Man_Nenasi,3.109037,103.443207,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S37,0.8444749338768194,S37__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,37,Mangrove,East,Man_Nenasi,3.101512,103.446143,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S38,0.8090371456339331,S38__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,38,Mangrove,East,Man_Nenasi,3.094182,103.442717,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S39,0.8511010163090791,S39__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,39,Mangrove,East,Man_Nenasi,3.087342,103.44027,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S40,0.7919085948986453,S4__S40,4,Mangrove,West,Man_Kukup,1.307934,103.419101,40,Mangrove,East,Man_Nenasi,3.078358,103.442128,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S46,0.5662182495911693,S4__S46,4,Mangrove,West,Man_Kukup,1.307934,103.419101,46,Mangrove,East,Man_Sungai_Ular,4.04739,103.39389,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S47,0.6682155369322061,S4__S47,4,Mangrove,West,Man_Kukup,1.307934,103.419101,47,Mangrove,East,Man_Sungai_Ular,4.047681,103.395217,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S48,0.5161993413780779,S4__S48,4,Mangrove,West,Man_Kukup,1.307934,103.419101,48,Mangrove,East,Man_Sungai_Ular,4.048489,103.395758,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S49,0.6371536538948481,S4__S49,4,Mangrove,West,Man_Kukup,1.307934,103.419101,49,Mangrove,East,Man_Sungai_Ular,4.04984,103.395527,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S50,0.5721577106301793,S4__S50,4,Mangrove,West,Man_Kukup,1.307934,103.419101,50,Mangrove,East,Man_Sungai_Ular,4.050552,103.395166,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S56,0.4462275569686368,S4__S56,4,Mangrove,West,Man_Kukup,1.307934,103.419101,56,Coral,West,Cor_Pulau_Intan,6.231933,99.71668,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S57,0.38286968494286644,S4__S57,4,Mangrove,West,Man_Kukup,1.307934,103.419101,57,Coral,West,Cor_Pulau_Intan,6.235042,99.713494,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S58,0.3675122473381521,S4__S58,4,Mangrove,West,Man_Kukup,1.307934,103.419101,58,Coral,West,Cor_Pulau_Intan,6.241277,99.713092,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S59,0.40230730021390826,S4__S59,4,Mangrove,West,Man_Kukup,1.307934,103.419101,59,Coral,West,Cor_Pulau_Intan,6.242925,99.71689,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S60,0.4027514857598216,S4__S60,4,Mangrove,West,Man_Kukup,1.307934,103.419101,60,Coral,West,Cor_Pulau_Intan,6.239442,99.719555,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S66,0.5051268795819137,S4__S66,4,Mangrove,West,Man_Kukup,1.307934,103.419101,66,Seagrass,West,SeG_Tanjung_Rhu,6.460722,99.827135,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S67,0.41591041477158697,S4__S67,4,Mangrove,West,Man_Kukup,1.307934,103.419101,67,Seagrass,West,SeG_Tanjung_Rhu,6.460835,99.825327,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S68,0.42150399005875294,S4__S68,4,Mangrove,West,Man_Kukup,1.307934,103.419101,68,Seagrass,West,SeG_Tanjung_Rhu,6.461043,99.823702,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S69,0.41149655049567024,S4__S69,4,Mangrove,West,Man_Kukup,1.307934,103.419101,69,Seagrass,West,SeG_Tanjung_Rhu,6.461208,99.823448,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S70,0.4252534234741781,S4__S70,4,Mangrove,West,Man_Kukup,1.307934,103.419101,70,Seagrass,West,SeG_Tanjung_Rhu,6.461547,99.819962,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S81,0.4466824517562752,S4__S81,4,Mangrove,West,Man_Kukup,1.307934,103.419101,81,Mangrove,East,Man_Merang,5.527989,102.944516,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S82,0.4232853619156753,S4__S82,4,Mangrove,West,Man_Kukup,1.307934,103.419101,82,Mangrove,East,Man_Merang,5.526065,102.943286,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S83,0.41413196713459305,S4__S83,4,Mangrove,West,Man_Kukup,1.307934,103.419101,83,Mangrove,East,Man_Merang,5.526248,102.941049,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S84,0.44485204037510695,S4__S84,4,Mangrove,West,Man_Kukup,1.307934,103.419101,84,Mangrove,East,Man_Merang,5.528314,102.940522,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S85,0.47163319825532873,S4__S85,4,Mangrove,West,Man_Kukup,1.307934,103.419101,85,Mangrove,East,Man_Merang,5.528731,102.938759,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S4,S91,0.3288788172058918,S4__S91,4,Mangrove,West,Man_Kukup,1.307934,103.419101,91,Seagrass,West,SeG_Pulau_Kezambo,5.363009,100.324704,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S92,0.3532061054237871,S4__S92,4,Mangrove,West,Man_Kukup,1.307934,103.419101,92,Seagrass,West,SeG_Pulau_Kezambo,5.364814,100.324618,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S93,0.37947121378802984,S4__S93,4,Mangrove,West,Man_Kukup,1.307934,103.419101,93,Seagrass,West,SeG_Pulau_Kezambo,5.365017,100.326968,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S94,0.49496716264538276,S4__S94,4,Mangrove,West,Man_Kukup,1.307934,103.419101,94,Seagrass,West,SeG_Pulau_Kezambo,5.36303,100.327461,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S95,0.33401114110412733,S4__S95,4,Mangrove,West,Man_Kukup,1.307934,103.419101,95,Seagrass,West,SeG_Pulau_Kezambo,5.361535,100.325841,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S101,0.624211404201605,S101__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,101,Coral,West,Cor_Pulau_Pangkor,4.190014,100.572274,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S102,0.656027530160353,S102__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,102,Coral,West,Cor_Pulau_Pangkor,4.187189,100.543949,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S103,0.6785311177843512,S103__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,103,Coral,West,Cor_Pulau_Pangkor,4.192025,100.537855,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S104,0.6732453852111588,S104__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,104,Coral,West,Cor_Pulau_Pangkor,4.203476,100.545476,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S4,S105,0.6188531235565099,S105__S4,4,Mangrove,West,Man_Kukup,1.307934,103.419101,105,Coral,West,Cor_Pulau_Pangkor,4.194839,100.559803,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S5,S16,0.380340246409221,S16__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,16,Coral,West,Cor_ PB_PP,2.416537,101.886223,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S5,S17,0.4164831113393916,S17__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,17,Coral,West,Cor_ PB_PP,2.415967,101.889648,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S5,S18,0.399705252512821,S18__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,18,Coral,West,Cor_ PB_PP,2.414291,101.892398,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S5,S19,0.4231212003567136,S19__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S5,S20,0.4181278077853676,S20__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S5,S21,0.7754290563897377,S21__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S22,0.47929123137063173,S22__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,22,Mangrove,East,Man_Pulau_Tinggi,2.289198,104.110969,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S23,0.5139539937453248,S23__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,23,Mangrove,East,Man_Pulau_Tinggi,2.290686,104.110262,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S24,0.5693751754151037,S24__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,24,Mangrove,East,Man_Pulau_Tinggi,2.290271,104.108844,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S25,0.540924799461683,S25__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,25,Mangrove,East,Man_Pulau_Tinggi,2.289627,104.110053,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S36,0.7823859992753481,S36__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,36,Mangrove,East,Man_Nenasi,3.109037,103.443207,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S37,0.8129247319357873,S37__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,37,Mangrove,East,Man_Nenasi,3.101512,103.446143,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S38,0.7814338628893138,S38__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,38,Mangrove,East,Man_Nenasi,3.094182,103.442717,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S39,0.8202183547585054,S39__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,39,Mangrove,East,Man_Nenasi,3.087342,103.44027,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S40,0.763447576496299,S40__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,40,Mangrove,East,Man_Nenasi,3.078358,103.442128,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S46,0.5432281575327188,S46__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,46,Mangrove,East,Man_Sungai_Ular,4.04739,103.39389,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S47,0.6454690181861958,S47__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,47,Mangrove,East,Man_Sungai_Ular,4.047681,103.395217,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S48,0.5218345479832762,S48__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,48,Mangrove,East,Man_Sungai_Ular,4.048489,103.395758,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S49,0.6532652089612148,S49__S5,5,Mangrove,West,Man_Kukup,1.31334,103.437827,49,Mangrove,East,Man_Sungai_Ular,4.04984,103.395527,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S50,0.5789599986985944,S5__S50,5,Mangrove,West,Man_Kukup,1.31334,103.437827,50,Mangrove,East,Man_Sungai_Ular,4.050552,103.395166,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S56,0.4433024513576724,S5__S56,5,Mangrove,West,Man_Kukup,1.31334,103.437827,56,Coral,West,Cor_Pulau_Intan,6.231933,99.71668,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S5,S57,0.39505802143647795,S5__S57,5,Mangrove,West,Man_Kukup,1.31334,103.437827,57,Coral,West,Cor_Pulau_Intan,6.235042,99.713494,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S5,S58,0.3450614839576848,S5__S58,5,Mangrove,West,Man_Kukup,1.31334,103.437827,58,Coral,West,Cor_Pulau_Intan,6.241277,99.713092,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S5,S59,0.39491580299244883,S5__S59,5,Mangrove,West,Man_Kukup,1.31334,103.437827,59,Coral,West,Cor_Pulau_Intan,6.242925,99.71689,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S5,S60,0.3373085998078474,S5__S60,5,Mangrove,West,Man_Kukup,1.31334,103.437827,60,Coral,West,Cor_Pulau_Intan,6.239442,99.719555,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S5,S66,0.4833025316715346,S5__S66,5,Mangrove,West,Man_Kukup,1.31334,103.437827,66,Seagrass,West,SeG_Tanjung_Rhu,6.460722,99.827135,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S5,S67,0.4079142598135207,S5__S67,5,Mangrove,West,Man_Kukup,1.31334,103.437827,67,Seagrass,West,SeG_Tanjung_Rhu,6.460835,99.825327,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S5,S68,0.3914048990615898,S5__S68,5,Mangrove,West,Man_Kukup,1.31334,103.437827,68,Seagrass,West,SeG_Tanjung_Rhu,6.461043,99.823702,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S5,S69,0.40197081614505753,S5__S69,5,Mangrove,West,Man_Kukup,1.31334,103.437827,69,Seagrass,West,SeG_Tanjung_Rhu,6.461208,99.823448,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S5,S70,0.41548442923966267,S5__S70,5,Mangrove,West,Man_Kukup,1.31334,103.437827,70,Seagrass,West,SeG_Tanjung_Rhu,6.461547,99.819962,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S5,S81,0.5166237213663252,S5__S81,5,Mangrove,West,Man_Kukup,1.31334,103.437827,81,Mangrove,East,Man_Merang,5.527989,102.944516,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S82,0.4853460771779427,S5__S82,5,Mangrove,West,Man_Kukup,1.31334,103.437827,82,Mangrove,East,Man_Merang,5.526065,102.943286,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S83,0.48841778517850004,S5__S83,5,Mangrove,West,Man_Kukup,1.31334,103.437827,83,Mangrove,East,Man_Merang,5.526248,102.941049,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S5,S84,0.5233374269387059,S5__S84,5,Mangrove,West,Man_Kukup,1.31334,103.437827,84,Mangrove,East,Man_Merang,5.528314,102.940522,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
